Date,Product,Category,Region,Country,City,Budget,Actuals,Channel,Quarter,Month
2025-04-09,Commercial Property Investment,Property Management,North America,Canada,Montreal,265965,250231,Partner,2025-Q2,2025-04
2025-04-09,Property Listing Platform,Facility Management,Asia Pacific,Australia,Sunshine Coast,128442,130288,Wholesale,2025-Q2,2025-04
2025-04-09,Virtual Property Tours,Investment Properties,Asia Pacific,Japan,Saitama,257520,199795,Partner,2025-Q2,2025-04
2025-04-09,Commercial Property Investment,Facility Management,North America,United States,San Diego,205922,264039,Online,2025-Q2,2025-04
2025-04-09,Energy Management Solution,Property Management,Europe,Germany,Hamburg,254262,328796,Partner,2025-Q2,2025-04
2025-04-09,Lease Management System,Facility Management,Europe,Germany,Frankfurt,190503,147604,Retail,2025-Q2,2025-04
2025-04-09,Energy Management Solution,Construction Services,Europe,Germany,Hamburg,445730,526816,Direct Sales,2025-Q2,2025-04
2025-04-09,Real Estate Analytics Tool,Investment Properties,North America,United States,Phoenix,203783,266029,Partner,2025-Q2,2025-04
2025-04-10,Tenant Screening Service,Facility Management,Asia Pacific,Japan,Fukuoka,93955,80046,Online,2025-Q2,2025-04
2025-04-10,Energy Management Solution,Facility Management,North America,Canada,Quebec City,160001,201920,Partner,2025-Q2,2025-04
2025-04-10,Property Valuation Service,Construction Services,Europe,United Kingdom,Cardiff,117727,95046,Wholesale,2025-Q2,2025-04
2025-04-10,Real Estate Analytics Tool,Real Estate Technology,North America,United States,Dallas,128040,145550,Mobile App,2025-Q2,2025-04
2025-04-10,Property Listing Platform,Facility Management,Europe,Germany,Munich,317724,347929,Direct Sales,2025-Q2,2025-04
2025-04-10,Property Listing Platform,Property Management,North America,United States,San Jose,151740,109035,Online,2025-Q2,2025-04
2025-04-10,Facility Maintenance Service,Investment Properties,North America,United States,Philadelphia,104090,100056,Mobile App,2025-Q2,2025-04
2025-04-10,Real Estate CRM Platform,Facility Management,North America,Canada,Calgary,168376,160622,Retail,2025-Q2,2025-04
2025-04-10,Property Valuation Service,Property Management,North America,Canada,Montreal,139759,182440,Partner,2025-Q2,2025-04
2025-04-10,Construction Equipment Rental,Real Estate Technology,North America,Canada,Calgary,106410,90249,Mobile App,2025-Q2,2025-04
2025-04-10,Construction Project Management,Facility Management,Europe,France,Lille,148582,200236,Partner,2025-Q2,2025-04
2025-04-10,Building Design Software,Construction Services,North America,Mexico,Nezahualcóyotl,240243,178490,Direct Sales,2025-Q2,2025-04
2025-04-10,Commercial Property Investment,Construction Services,Asia Pacific,Australia,Newcastle,75951,88565,Mobile App,2025-Q2,2025-04
2025-04-10,Property Listing Platform,Property Management,Asia Pacific,Singapore,Central,142910,130128,Direct Sales,2025-Q2,2025-04
2025-04-10,Lease Management System,Construction Services,Asia Pacific,Australia,Sunshine Coast,103671,134290,Partner,2025-Q2,2025-04
2025-04-10,Property Listing Platform,Real Estate Technology,Europe,France,Toulouse,208313,286975,Direct Sales,2025-Q2,2025-04
2025-04-10,Virtual Property Tours,Investment Properties,Asia Pacific,Australia,Sunshine Coast,92432,122932,Direct Sales,2025-Q2,2025-04
2025-04-10,Construction Project Management,Property Management,Europe,United Kingdom,Leeds,227404,256231,Online,2025-Q2,2025-04
2025-04-10,Tenant Screening Service,Construction Services,Europe,United Kingdom,Glasgow,243081,207864,Retail,2025-Q2,2025-04
2025-04-11,Facility Maintenance Service,Facility Management,North America,Mexico,León,185619,178027,Mobile App,2025-Q2,2025-04
2025-04-11,Building Design Software,Investment Properties,Europe,France,Paris,209436,217394,Partner,2025-Q2,2025-04
2025-04-11,Property Management Software,Construction Services,Asia Pacific,Singapore,Northeast,164179,143494,Retail,2025-Q2,2025-04
2025-04-11,Commercial Property Investment,Facility Management,Asia Pacific,Japan,Tokyo,140400,188901,Partner,2025-Q2,2025-04
2025-04-11,Construction Equipment Rental,Property Management,Europe,France,Nantes,155738,170398,Wholesale,2025-Q2,2025-04
2025-04-11,Construction Project Management,Construction Services,Asia Pacific,Australia,Brisbane,150694,137686,Direct Sales,2025-Q2,2025-04
2025-04-11,Property Management Software,Investment Properties,North America,United States,San Jose,120001,96797,Wholesale,2025-Q2,2025-04
2025-04-11,Tenant Screening Service,Real Estate Technology,North America,Mexico,Nezahualcóyotl,270549,222090,Online,2025-Q2,2025-04
2025-04-11,Construction Project Management,Construction Services,North America,Mexico,Juárez,255961,292882,Direct Sales,2025-Q2,2025-04
2025-04-11,Tenant Screening Service,Investment Properties,Europe,United Kingdom,Glasgow,91156,100523,Partner,2025-Q2,2025-04
2025-04-11,Construction Equipment Rental,Construction Services,Asia Pacific,Singapore,West,83064,107101,Partner,2025-Q2,2025-04
2025-04-11,Energy Management Solution,Investment Properties,Europe,United Kingdom,Glasgow,283473,354570,Retail,2025-Q2,2025-04
2025-04-11,Property Management Software,Facility Management,Asia Pacific,Singapore,West,131806,124753,Wholesale,2025-Q2,2025-04
2025-04-11,Property Valuation Service,Property Management,North America,Mexico,Mexico City,178382,158002,Online,2025-Q2,2025-04
2025-04-11,Building Design Software,Facility Management,North America,Canada,Calgary,243413,205152,Wholesale,2025-Q2,2025-04
2025-04-11,Property Management Software,Property Management,Asia Pacific,Australia,Perth,207659,200497,Direct Sales,2025-Q2,2025-04
2025-04-11,Real Estate CRM Platform,Investment Properties,Europe,United Kingdom,Edinburgh,168210,211079,Wholesale,2025-Q2,2025-04
2025-04-11,Property Listing Platform,Property Management,Europe,Germany,Munich,172045,239565,Mobile App,2025-Q2,2025-04
2025-04-11,Building Design Software,Investment Properties,North America,Canada,Calgary,99000,120972,Partner,2025-Q2,2025-04
2025-04-11,Real Estate Analytics Tool,Investment Properties,Europe,France,Nice,151871,112021,Online,2025-Q2,2025-04
2025-04-11,Building Design Software,Property Management,Asia Pacific,Singapore,Northeast,189763,186881,Retail,2025-Q2,2025-04
2025-04-12,Smart Building System,Investment Properties,Europe,France,Marseille,122098,105789,Online,2025-Q2,2025-04
2025-04-12,Lease Management System,Investment Properties,Asia Pacific,Australia,Brisbane,64961,71350,Retail,2025-Q2,2025-04
2025-04-12,Real Estate Analytics Tool,Investment Properties,Europe,France,Strasbourg,223238,243212,Direct Sales,2025-Q2,2025-04
2025-04-12,Lease Management System,Real Estate Technology,North America,Mexico,Juárez,256821,215721,Retail,2025-Q2,2025-04
2025-04-12,Property Valuation Service,Real Estate Technology,North America,Canada,Ottawa,157741,115043,Direct Sales,2025-Q2,2025-04
2025-04-12,Real Estate CRM Platform,Property Management,North America,Canada,Hamilton,257421,227547,Direct Sales,2025-Q2,2025-04
2025-04-12,Building Design Software,Construction Services,Europe,Germany,Essen,235158,199559,Direct Sales,2025-Q2,2025-04
2025-04-12,Lease Management System,Construction Services,Asia Pacific,Australia,Sunshine Coast,117527,113534,Partner,2025-Q2,2025-04
2025-04-12,Real Estate Analytics Tool,Real Estate Technology,Asia Pacific,Australia,Sunshine Coast,147024,111305,Mobile App,2025-Q2,2025-04
2025-04-12,Tenant Screening Service,Investment Properties,North America,Canada,Hamilton,168758,142505,Online,2025-Q2,2025-04
2025-04-12,Construction Equipment Rental,Property Management,Europe,France,Marseille,214808,274550,Wholesale,2025-Q2,2025-04
2025-04-12,Construction Equipment Rental,Facility Management,Asia Pacific,Japan,Kobe,123690,123127,Partner,2025-Q2,2025-04
2025-04-12,Property Management Software,Real Estate Technology,Europe,Germany,Hamburg,193318,194515,Retail,2025-Q2,2025-04
2025-04-12,Tenant Screening Service,Property Management,Asia Pacific,Singapore,West,176528,184641,Wholesale,2025-Q2,2025-04
2025-04-12,Lease Management System,Construction Services,Asia Pacific,Singapore,Central,166465,134019,Mobile App,2025-Q2,2025-04
2025-04-12,Virtual Property Tours,Facility Management,Europe,Germany,Leipzig,74527,66712,Wholesale,2025-Q2,2025-04
2025-04-12,Energy Management Solution,Investment Properties,Asia Pacific,Singapore,North,191805,225726,Partner,2025-Q2,2025-04
2025-04-13,Construction Equipment Rental,Real Estate Technology,Asia Pacific,Japan,Saitama,234980,186015,Partner,2025-Q2,2025-04
2025-04-13,Real Estate Analytics Tool,Facility Management,Asia Pacific,Singapore,East,89903,100253,Online,2025-Q2,2025-04
2025-04-13,Property Valuation Service,Facility Management,North America,United States,New York,205273,253954,Partner,2025-Q2,2025-04
2025-04-13,Property Management Software,Construction Services,Europe,United Kingdom,Leeds,188045,228769,Partner,2025-Q2,2025-04
2025-04-13,Property Listing Platform,Facility Management,Europe,United Kingdom,Leeds,131412,113821,Wholesale,2025-Q2,2025-04
2025-04-13,Commercial Property Investment,Investment Properties,Asia Pacific,Japan,Tokyo,171253,171053,Partner,2025-Q2,2025-04
2025-04-13,Construction Project Management,Property Management,Asia Pacific,Singapore,East,180639,169518,Direct Sales,2025-Q2,2025-04
2025-04-13,Commercial Property Investment,Real Estate Technology,Asia Pacific,Australia,Perth,194942,145807,Retail,2025-Q2,2025-04
2025-04-13,Property Valuation Service,Property Management,North America,United States,San Jose,228514,244813,Partner,2025-Q2,2025-04
2025-04-13,Lease Management System,Property Management,Europe,United Kingdom,Bristol,205965,164295,Partner,2025-Q2,2025-04
2025-04-13,Property Management Software,Property Management,North America,Canada,Calgary,272410,307411,Partner,2025-Q2,2025-04
2025-04-13,Commercial Property Investment,Facility Management,North America,Canada,Vancouver,120245,154835,Partner,2025-Q2,2025-04
2025-04-13,Tenant Screening Service,Property Management,Asia Pacific,Japan,Fukuoka,70896,96862,Retail,2025-Q2,2025-04
2025-04-13,Construction Equipment Rental,Property Management,North America,Mexico,Monterrey,139660,101492,Retail,2025-Q2,2025-04
2025-04-14,Energy Management Solution,Real Estate Technology,Asia Pacific,Australia,Canberra,88735,123305,Mobile App,2025-Q2,2025-04
2025-04-14,Facility Maintenance Service,Property Management,Asia Pacific,Singapore,West,147568,147585,Online,2025-Q2,2025-04
2025-04-14,Commercial Property Investment,Construction Services,Europe,Germany,Düsseldorf,181309,131154,Direct Sales,2025-Q2,2025-04
2025-04-14,Commercial Property Investment,Real Estate Technology,Europe,United Kingdom,Edinburgh,239520,282013,Online,2025-Q2,2025-04
2025-04-14,Virtual Property Tours,Real Estate Technology,North America,Mexico,Chihuahua,218048,262410,Online,2025-Q2,2025-04
2025-04-14,Facility Maintenance Service,Real Estate Technology,Asia Pacific,Singapore,Northeast,143800,131863,Retail,2025-Q2,2025-04
2025-04-14,Construction Project Management,Facility Management,Europe,France,Paris,300967,351046,Online,2025-Q2,2025-04
2025-04-14,Construction Equipment Rental,Real Estate Technology,Asia Pacific,Japan,Tokyo,178953,196227,Online,2025-Q2,2025-04
2025-04-14,Property Management Software,Investment Properties,Europe,United Kingdom,Bristol,121085,99656,Online,2025-Q2,2025-04
2025-04-14,Real Estate Analytics Tool,Facility Management,North America,Mexico,Guadalajara,147750,202966,Partner,2025-Q2,2025-04
2025-04-14,Commercial Property Investment,Real Estate Technology,Europe,United Kingdom,Sheffield,221924,169142,Online,2025-Q2,2025-04
2025-04-14,Property Valuation Service,Construction Services,North America,Canada,Montreal,114385,148102,Online,2025-Q2,2025-04
2025-04-14,Lease Management System,Property Management,Asia Pacific,Australia,Sunshine Coast,115382,92429,Retail,2025-Q2,2025-04
2025-04-14,Property Valuation Service,Construction Services,Asia Pacific,Australia,Melbourne,135894,169125,Partner,2025-Q2,2025-04
2025-04-14,Property Listing Platform,Property Management,Europe,United Kingdom,Manchester,244159,303421,Mobile App,2025-Q2,2025-04
2025-04-14,Lease Management System,Real Estate Technology,North America,United States,Phoenix,191526,162199,Partner,2025-Q2,2025-04
2025-04-15,Real Estate CRM Platform,Property Management,North America,Canada,Quebec City,292060,282716,Direct Sales,2025-Q2,2025-04
2025-04-15,Tenant Screening Service,Real Estate Technology,Asia Pacific,Japan,Kobe,162356,125218,Direct Sales,2025-Q2,2025-04
2025-04-15,Facility Maintenance Service,Construction Services,Asia Pacific,Singapore,Central,185086,257686,Online,2025-Q2,2025-04
2025-04-15,Smart Building System,Facility Management,North America,Canada,Quebec City,263772,264585,Retail,2025-Q2,2025-04
2025-04-15,Facility Maintenance Service,Investment Properties,Europe,Germany,Stuttgart,154498,135727,Online,2025-Q2,2025-04
2025-04-15,Property Listing Platform,Construction Services,Europe,Germany,Berlin,289170,321869,Direct Sales,2025-Q2,2025-04
2025-04-15,Real Estate CRM Platform,Construction Services,North America,Canada,Mississauga,174749,151213,Direct Sales,2025-Q2,2025-04
2025-04-15,Property Valuation Service,Investment Properties,North America,Mexico,Tijuana,67199,58373,Mobile App,2025-Q2,2025-04
2025-04-15,Real Estate CRM Platform,Real Estate Technology,North America,Mexico,Guadalajara,132439,109984,Mobile App,2025-Q2,2025-04
2025-04-15,Construction Equipment Rental,Real Estate Technology,Europe,United Kingdom,Glasgow,196841,164939,Mobile App,2025-Q2,2025-04
2025-04-15,Tenant Screening Service,Real Estate Technology,Europe,United Kingdom,Edinburgh,455539,527437,Direct Sales,2025-Q2,2025-04
2025-04-15,Energy Management Solution,Construction Services,North America,Canada,Winnipeg,160008,223388,Wholesale,2025-Q2,2025-04
2025-04-15,Property Listing Platform,Facility Management,North America,United States,Philadelphia,169621,147224,Mobile App,2025-Q2,2025-04
2025-04-15,Virtual Property Tours,Real Estate Technology,North America,Mexico,Monterrey,222858,284197,Online,2025-Q2,2025-04
2025-04-15,Property Valuation Service,Construction Services,Europe,United Kingdom,Leeds,197244,263550,Retail,2025-Q2,2025-04
2025-04-15,Construction Equipment Rental,Investment Properties,North America,Mexico,Monterrey,360473,498821,Retail,2025-Q2,2025-04
2025-04-16,Energy Management Solution,Investment Properties,North America,Canada,Montreal,114813,101989,Wholesale,2025-Q2,2025-04
2025-04-16,Lease Management System,Property Management,Asia Pacific,Japan,Kobe,149392,186909,Mobile App,2025-Q2,2025-04
2025-04-16,Virtual Property Tours,Investment Properties,Asia Pacific,Japan,Kawasaki,89774,78280,Online,2025-Q2,2025-04
2025-04-16,Building Design Software,Property Management,Europe,Germany,Stuttgart,373717,267893,Direct Sales,2025-Q2,2025-04
2025-04-16,Facility Maintenance Service,Facility Management,Asia Pacific,Australia,Melbourne,145462,106670,Online,2025-Q2,2025-04
2025-04-16,Property Listing Platform,Property Management,Europe,Germany,Leipzig,86490,79689,Retail,2025-Q2,2025-04
2025-04-16,Property Management Software,Investment Properties,Europe,France,Nantes,188375,135859,Partner,2025-Q2,2025-04
2025-04-16,Facility Maintenance Service,Facility Management,North America,Mexico,Nezahualcóyotl,90736,100862,Wholesale,2025-Q2,2025-04
2025-04-16,Smart Building System,Construction Services,North America,Canada,Calgary,289264,251317,Retail,2025-Q2,2025-04
2025-04-16,Property Management Software,Construction Services,Asia Pacific,Japan,Kyoto,147308,185351,Mobile App,2025-Q2,2025-04
2025-04-16,Tenant Screening Service,Investment Properties,North America,United States,San Diego,116966,109869,Wholesale,2025-Q2,2025-04
2025-04-16,Construction Project Management,Investment Properties,Asia Pacific,Japan,Kawasaki,64328,60286,Mobile App,2025-Q2,2025-04
